TDryBul;oveHeaPumY_u;reaTZon_y;logistic(oveHeaPumY_u);reaPHeaPum_y
277.1839286;0.509607989;292.8860921;1;2108.666146
277.25;0.584608322;293.0112913;1;2274.441322
277.1119048;0.619960977;293.1566948;1;2356.404503
276.95;0.610682363;293.3036427;1;2343.008347
276.8866667;0.557242151;293.4400434;1;2235.906967
277.05;0.463409092;293.5501885;1;2044.739641
277.4883333;0.337845281;293.6256314;1;1788.50311
277.95;0.191383721;293.6537014;1;1487.142965
278.3708333;0.038869818;293.62303;0.999999462;1174.067799
278.75;0;293.5229684;0.006692851;0
279.0083333;0;293.3768844;0.006692851;0
279.15;0;293.2233944;0.006692851;0
279.25;0;293.075333;0.006692851;0
279.35;0.029803177;292.9820316;0.999949907;1154.698718
279.45;0.084858774;292.9229901;1;1265.743093
279.55;0.155913809;292.8916431;1;1410.577371
279.8825;0.234988246;292.9029894;1;1576.56265
280.35;0.308524118;292.965314;1;1738.00897
280.7175;0.360813672;293.0621243;1;1858.422114
281.05;0.382335878;293.1825444;1;1914.823474
281.2075;0.366551566;293.3070062;1;1887.057955
281.35;0.313226601;293.4158678;1;1774.430071
281.6466667;0.228023182;293.5008511;1;1591.250961
281.95;0.118518695;293.5437753;1;1352.905026
282.2190476;0;293.4427959;0.006692851;0
282.45;0;293.3246263;0.006692851;0
282.4080357;0;293.1879092;0.006692851;0
282.35;0;293.0435335;0.006692851;0
282.5625;0.039158743;292.9667054;0.999999534;1178.686423
282.85;0.097988537;292.9392882;1;1306.193891
283.1881944;0.162572947;292.954878;1;1449.293816
283.55;0.220330041;293.0178606;1;1581.390159
284.0243056;0.256822727;293.1226978;1;1670.760982
284.45;0.259771532;293.2529351;1;1685.375789
284.5743056;0.222379134;293.3749176;1;1602.938735
284.65;0.14880472;293.4649877;1;1435.049839
284.8361111;0.049804902;293.5116524;0.999999998;1208.688041
285.05;0;293.4901132;0.006692851;0
285.3533333;0;293.4212658;0.006692851;0
285.65;0;293.3434503;0.006692851;0
285.8014286;0;293.262762;0.006692851;0
285.85;0;293.180684;0.006692851;0
285.7879464;0;293.0960222;0.006692851;0
285.75;0.020426441;293.0473964;0.994585365;1141.353804
285.85;0.053638796;293.0238899;1;1217.384464
285.95;0.092647163;293.0260927;1;1307.458345
286.0010417;0.1297092;293.0524017;1;1393.807303
286.05;0.157673226;293.1009665;1;1460.001956
286.1317708;0.169955034;293.1661558;1;1490.549966
286.25;0.161848828;293.238557;1;1473.676089
286.6182292;0.131661684;293.3799058;1;1405.870224
286.95;0.0556225;293.4510119;1;1227.11476
286.9566288;0;293.4475324;0.006692851;0
286.95;0;293.3889699;0.006692851;0
287.0454545;0;293.3207472;0.006692851;0
287.05;0;293.251738;0.006692851;0
286.9;0;293.1767759;0.006692851;0
286.75;0;293.1024023;0.006692851;0
286.6;0.017997973;293.0668151;0.98199588;1136.512725
286.45;0.044732809;293.0548674;0.999999971;1198.189004
286.5375;0.073869972;293.0648084;1;1266.141841
286.75;0.098930413;293.1067284;1;1325.989674
286.85;0.109815879;293.1612542;1;1352.697034
286.95;0.103713347;293.2200123;1;1339.443091
287.05;0.07977175;293.2730544;1;1283.611702
287.15;0.040203326;293.3090768;0.999999724;1190.160147
287.0833333;0;293.2977983;0.006692851;0
286.95;0;293.2374552;0.006692851;0
286.9541667;0;293.169995;0.006692851;0
286.95;0;293.1049328;0.006692851;0
286.8725;0.016773253;293.0687638;0.967283956;1133.904587
286.75;0.042952565;293.0556018;0.99999993;1194.740678
286.54;0.071930108;292.9836898;1;1261.668799
286.35;0.125418782;292.9907077;1;1385.390573
286.296875;0.872855581;293.1524394;1;3186.492485
286.25;1;293.5385391;1;3566.884052
286.1517361;1;294.0071391;1;3620.059649
286.05;1;294.4644728;1;3662.752659
285.9688889;1;294.9024142;1;3699.597903
285.95;1;295.3193671;1;3734.179867
286.27;0.928342228;295.7152738;1;3580.02823
286.65;0.738964755;296.0683539;1;3082.763038
286.8;0.445804592;296.3223146;1;2281.528324
286.95;0.081412184;296.4315178;1;1307.30032
287.1;0;296.3817586;0.006692851;0
287.25;0;296.2438201;0.006692851;0
287.3541667;0;296.0767418;0.006692851;0
287.35;0;295.9010586;0.006692851;0
287.0583333;0;295.7230314;0.006692851;0
286.75;0;295.5451151;0.006692851;0
286.65;0;295.3820258;0.006692851;0
286.55;0;295.207209;0.006692851;0
286.45;0;295.0261472;0.006692851;0
286.35;0.046208915;294.9647185;0.999999986;1205.373448
286.46;0;294.9048885;0.006692851;0
286.55;0;294.805999;0.006692851;0
286.3542857;0;294.6895747;0.006692851;0
286.15;0;294.5714538;0.006692851;0
285.9997768;0;294.5336084;0.006692851;0
285.85;0;294.4431343;0.006692851;0
285.6546875;0;294.3520399;0.006692851;0
285.45;0;294.2613642;0.006692851;0
285.4476563;0;294.1778945;0.006692851;0
285.75;0;294.1121834;0.006692851;0
286.5446232;0;294.0743028;0.006692851;0
287.35;0;294.062025;0.006692851;0
287.7564706;0;294.0428543;0.006692851;0
288.05;0;294.0196135;0.006692851;0
288.2366667;0;293.9928674;0.006692851;0
288.35;0;293.9632095;0.006692851;0
288.2355072;0;293.9258953;0.006692851;0
288.05;0;293.8780427;0.006692851;0
288.7070853;0;293.8560581;0.006692851;0
289.15;0;293.8608009;0.006692851;0
287.8375661;0;293.7912567;0.006692851;0
286.25;0;293.6595868;0.006692851;0
285.2701101;0;293.5430841;0.006692851;0
284.65;0;293.4426519;0.006692851;0
284.9729294;0;293.3795545;0.006692851;0
285.35;0;293.3477634;0.006692851;0
284.7538851;0;293.2127182;0.006692851;0
284.25;0;293.1130172;0.006692851;0
284.421875;0.716079888;293.2021493;1;2717.095039
284.55;1;293.5293558;1;3451.487605
284.390625;1;293.9657252;1;3504.762813
284.25;1;294.4328138;1;3547.041216
284.1854167;1;294.8768297;1;3585.715288
284.15;1;295.2900767;1;3620.454878
284.1910256;0.937314648;295.6691974;1;3487.17556
284.25;0.762599382;295.992373;1;3041.083893
284.1712551;0.493728703;296.2169755;1;2338.066321
283.95;0.162405937;296.2982352;1;1493.233673
283.1998988;0;296.1958011;0.006692851;0
282.55;0;295.9684019;0.006692851;0
282.5477163;0;295.7309693;0.006692851;0
282.65;0;295.4927323;0.006692851;0
282.8046875;0;295.281618;0.006692851;0
282.95;0;295.0968208;0.006692851;0
283.0645833;0.025193619;295.009362;0.999498201;1151.361596
283.15;0.071757951;294.9388292;1;1255.753809
283.175;0.138635843;294.8771958;1;1406.349965
283.15;0.223558786;294.8576689;1;1599.269381
283.05;0;294.8065746;0.006692851;0
282.95;0;294.6815598;0.006692851;0
283.0348485;0;294.5490552;0.006692851;0
283.15;0;294.4197045;0.006692851;0
283.0468182;0;294.3644935;0.006692851;0
282.95;0;294.2534196;0.006692851;0
283.2;0;294.1567067;0.006692851;0
283.45;0;294.0752395;0.006692851;0
283.44125;0;293.9895336;0.006692851;0
283.35;0;293.9012066;0.006692851;0
283.09375;0;293.8086124;0.006692851;0
282.95;0;293.7153912;0.006692851;0
283.05;0;293.6370378;0.006692851;0
283.15;0;293.5659407;0.006692851;0
283.25;0;293.4977805;0.006692851;0
283.35;0;293.4323245;0.006692851;0
283.425;0;293.3692228;0.006692851;0
283.45;0;293.3051586;0.006692851;0
283.45;0;293.2420546;0.006692851;0
283.45;0;293.1809888;0.006692851;0
283.45;0;293.1201717;0.006692851;0
283.45;0.01198936;293.1195726;0.730011318;1120.653073
283.4075;0.021147531;293.1246918;0.996218197;1140.34524
283.35;0.028484036;293.1189451;0.999903128;1156.116135
283.3966667;0.038087833;293.1152167;0.999999204;1176.960713
283.45;0.048709259;293.1175956;0.999999996;1200.14635
283.3047619;0.058311635;293.0480974;1;1220.716101
283.15;0.092357322;293.0342808;1;1294.016698
283.2035714;0.827763903;293.1526364;1;2950.488598
283.25;1;293.4755134;1;3413.132599
283.1475;1;293.8829674;1;3461.460293
283.05;1;294.3079482;1;3499.932264
283.0275;1;294.7119497;1;3535.552409
283.05;1;295.0972496;1;3568.657031
283.1625;0.996560122;295.4627373;1;3595.698823
283.25;0.884464559;295.8080228;1;3325.278453
283.25;0.669793438;296.0889792;1;2772.164821
283.25;0.374051875;296.2813349;1;2015.391463
283.25;0.025033632;296.3638021;0.999456434;1154.831763
283.25;0;296.2797099;0.006692851;0
283.25;0;296.0751627;0.006692851;0
283.25;0;295.8476802;0.006692851;0
283.1779412;0;295.6232562;0.006692851;0
283.05;0;295.4253117;0.006692851;0
282.8849899;0;295.2399137;0.006692851;0
282.65;0;295.0352036;0.006692851;0
281.672069;0.044674437;294.8854764;0.99999997;1191.977032
280.75;0.131517885;294.7565892;1;1375.606006
281.1355357;0;294.6476251;0.006692851;0
281.55;0;294.5233685;0.006692851;0
281.4466518;0;294.3751002;0.006692851;0
281.35;0;294.2249561;0.006692851;0
281.3078125;0;294.1499207;0.006692851;0
281.25;0;294.0280615;0.006692851;0
280.915625;0;293.9009768;0.006692851;0
280.55;0;293.7685191;0.006692851;0
280.4552083;0;293.644595;0.006692851;0
280.35;0;293.5321701;0.006692851;0
280.1458333;0;293.4199349;0.006692851;0
279.95;0;293.3088308;0.006692851;0
279.7983333;0;293.2013996;0.006692851;0
279.65;0;293.0967133;0.006692851;0
279.435;0.021220314;293.0445612;0.996352856;1136.935406
279.25;0.055459547;293.0057069;1;1204.605503
279.2178571;0.100690186;292.9782344;1;1294.663458
279.25;0.153593478;292.9716454;1;1401.348545
279.2571429;0.207429319;292.9879117;1;1511.357832
279.35;0.255242495;293.0293736;1;1611.65856
279.55;0.289357316;293.0975213;1;1686.855579
279.75;0.301693543;293.1803999;1;1717.90041
279.95;0.288429649;293.266078;1;1695.00693
280.15;0.249322351;293.3453277;1;1616.299366
280.0423077;0.186761553;293.3959043;1;1484.168219
279.75;0.110461447;293.3963225;1;1322.803609
279.5847756;0.036543786;293.2935787;0.999998278;1169.531467
279.45;0;293.1877108;0.006692851;0
279.5263258;0.693980147;293.1739309;1;2548.806078
279.65;1;293.36329;1;3267.462868
279.4965909;1;293.6535107;1;3305.419549
279.35;1;293.9730141;1;3333.407173
279.43125;1;294.3068213;1;3364.941384
279.65;1;294.6928941;1;3398.933822
280.0008929;1;295.2261479;1;3438.264072
280.45;0.950492932;295.7035075;1;3360.796416
281.1785714;0.760572719;296.0483413;1;2926.621302
281.85;0.47382863;296.3041028;1;2234.536246
281.8126728;0.114809708;296.4387168;1;1364.27399
281.65;0;296.3740896;0.006692851;0
282.0379765;0;296.1952779;0.006692851;0
282.25;0;295.9723478;0.006692851;0
281.8198864;0;295.7015112;0.006692851;0
281.35;0;295.4477463;0.006692851;0
281.00625;0;295.2277811;0.006692851;0
280.75;0;295.0046799;0.006692851;0
280.6;0.05475109;294.8617143;1;1211.567045
280.45;0.148385071;294.7714481;1;1410.615308
280.29375;0;294.6571636;0.006692851;0
280.15;0;294.4920603;0.006692851;0
280.04375;0;294.3213753;0.006692851;0
279.95;0;294.1619991;0.006692851;0
279.85;0;294.077312;0.006692851;0
279.75;0;293.9435482;0.006692851;0
279.3630435;0;293.8026945;0.006692851;0
278.75;0;293.6485876;0.006692851;0
277.9369565;0;293.4820654;0.006692851;0
277.45;0;293.3142001;0.006692851;0
277.55;0;293.1802858;0.006692851;0
277.65;0;293.0635481;0.006692851;0
277.75;0.031772468;293.0099964;0.999981286;1155.929436
277.85;0.07645114;292.9800542;1;1242.408745
277.95;0.128931975;292.9641089;1;1345.217239
278.05;0.185496574;292.9676142;1;1457.774241
277.9486111;0.240037033;292.988782;1;1566.744596
277.75;0.287344028;293.0201247;1;1661.478524
277.6722222;0.324739468;293.07053;1;1738.612145
277.65;0.346060215;293.1340513;1;1784.673221
277.8066667;0.347668758;293.2056118;1;1792.979132
277.95;0.327407176;293.2767314;1;1755.889566
277.905;0.285831763;293.3300073;1;1671.671101
277.85;0.229165788;293.3583204;1;1555.882984
277.8575;0.165254;293.3583028;1;1425.990892
277.85;0.102764031;293.3325996;1;1299.623148
277.6230435;0.049269317;293.2711124;0.999999997;1191.996713
277.25;0.016009959;293.1796946;0.952798578;1125.977
276.6807065;0.711672482;293.1565154;1;2516.873307
276.25;1;293.2783538;1;3140.187219
276.4610577;1;293.5002138;1;3182.167979
276.95;1;293.7741618;1;3228.238346
277.5389423;1;294.078469;1;3275.078797
278.05;1;294.4424192;1;3318.329515
278.1716346;1;294.9177333;1;3346.91807
278.25;1;295.361681;1;3373.271974
278.5527972;0.91429832;295.6888303;1;3199.813289
278.85;0.736291748;296.0185311;1;2791.129371
278.95;0.459247371;296.3409032;1;2139.270432
279.05;0.085857823;296.5807196;1;1285.34778
279.5;0;296.7578062;0.006692851;0
279.95;0;296.7579664;0.006692851;0
280.0977273;0;296.5922904;0.006692851;0
280.15;0;296.3629477;0.006692851;0
280.2090909;0;296.12085;0.006692851;0
279.95;0;295.8419809;0.006692851;0
279.1486111;0;295.5077743;0.006692851;0
278.25;0;295.2085145;0.006692851;0
277.4388889;0;294.9417335;0.006692851;0
276.75;0;294.7058847;0.006692851;0
276.5461538;0;294.4878347;0.006692851;0
276.45;0;294.2834779;0.006692851;0
276.0913462;0;294.0856465;0.006692851;0
275.75;0;293.9001943;0.006692851;0
275.45;0;293.7271315;0.006692851;0
275.15;0;293.5596611;0.006692851;0
274.85;0;293.3951221;0.006692851;0
274.55;0;293.2337466;0.006692851;0
274.275;0;293.0764957;0.006692851;0
274.05;0.029913841;293.0195829;0.999952604;1148.96386
273.90625;0.071884612;292.9655469;1;1224.394005
273.85;0.129922346;292.9061392;1;1329.427541
273.83125;0.20605096;292.8655846;1;1468.880103
273.85;0.293403329;292.8603717;1;1631.871165
273.9;0.380552469;292.8900732;1;1798.64711
273.95;0.457045416;292.9441407;1;1949.431503
274;0.516099819;293.0194613;1;2070.186488
274.05;0.5514954;293.1060234;1;2146.962758
274.075;0.560360282;293.1967519;1;2171.489656
274.05;0.541798282;293.2824534;1;2139.710226
273.9541667;0.497777201;293.3534092;1;2054.499186
273.85;0.433206665;293.4023929;1;1927.131807
273.8020833;0.355039617;293.4248237;1;1773.470997
273.75;0.271470953;293.4147147;1;1609.981871
273.6625;0.192561989;293.3708331;1;1456.88612
273.55;0.128506144;293.2942294;1;1334.026567
273.4;0.089067519;293.19125;1;1258.962618
273.25;0.081841474;293.0751754;1;1244.412189
273.140625;0.110092584;292.9621225;1;1295.109239
273.05;0.172108483;292.867612;1;1407.632688
272.971875;0.261550418;292.8060127;1;1571.522403
272.95;0.367826562;292.7863239;1;1769.869295
273.040625;0.477913825;292.8132517;1;1981.778432
273.15;0.577591942;292.8813937;1;2180.62036
273.2072917;0.654766722;292.9810985;1;2340.361994
273.25;0.700451944;293.113844;1;2440.98837
273.2541667;0.704661459;293.2855056;1;2458.589686
273.25;0.655426715;293.4517973;1;2366.752257
273.3708333;0.556572953;293.5840112;1;2174.788111
273.45;0.419758912;293.6688238;1;1904.910107
273.3083333;0.259871148;293.6890695;1;1589.531668
273.15;0.097138029;293.6350165;1;1276.522429
273.05;0;293.4629299;0.006692851;0
272.95;0;293.2236846;0.006692851;0
272.85;0;292.9822375;0.006692851;0
272.75;0.062401121;292.807866;1;1206.582708
272.65;0.173759911;292.684089;1;1406.43723
272.55;0.319722075;292.6065306;1;1672.057747
272.53125;0.486640829;292.5860367;1;1984.438457
272.55;0.656854526;292.6262246;1;2315.380391
272.51875;0.811977749;292.7189073;1;2629.341299
272.45;0.936671413;292.8542676;1;2893.440245
272.30625;1;293.0119485;1;3035.402038
272.15;1;293.1716576;1;3048.558488
272.05;0.985517264;293.3271408;1;3032.113539
271.95;0.924600878;293.4692771;1;2913.984245
271.75;0.82171092;293.572958;1;2702.990387
271.55;0.689639473;293.6270688;1;2431.254662
271.49375;0.543813288;293.6419702;1;2136.924653
271.45;0.395477164;293.6133877;1;1842.440068
271.275;0.257889994;293.5329222;1;1573.963166
271.15;0.147036613;293.4075593;1;1363.421491
271.15;0.076036977;293.2539824;1;1231.880062
271.15;0.052521107;293.0860545;0.999999999;1188.510235
271.15;0.080101137;292.9203632;1;1236.82526
271.15;0.157276747;292.7740678;1;1373.284109
271.2083333;0.277371171;292.6650935;1;1588.287124
271.25;0.428291826;292.6067865;1;1864.075708
271.0708333;0.594171211;292.5925647;1;2172.551523
270.85;0.762112884;292.6205946;1;2493.18299
270.7375;0.919533009;292.6981318;1;2806.873498
270.65;1;292.8115389;1;2976.885952
270.5989583;1;292.8794886;1;2990.764063
270.55;1;292.9883031;1;3001.669999
270.446875;1;293.09284;1;3008.905863
270.35;1;293.1899372;1;3014.479153
270.3875;0.983163974;293.2794644;1;2990.41282
270.45;0.939848308;293.3595831;1;2909.740609
270.3875;0.872967429;293.428236;1;2775.723789
270.35;0.786063969;293.485693;1;2600.411897
270.44375;0.682483233;293.5339279;1;2394.612166
270.55;0.564893111;293.5595888;1;2162.401923
270.59875;0.440733415;293.5591708;1;1918.986998
270.65;0.318003086;293.5329003;1;1682.337653
270.85;0.204446528;293.4717819;1;1468.561003
271.05;0.110967881;293.3777351;1;1295.62801
271.0575;0.047349705;293.2532071;0.999999992;1179.472264
271.05;0.022613975;293.1091924;0.998179801;1134.841299
271.1541667;0.042056979;292.9706454;0.999999891;1168.92813
271.25;0.102790704;292.8601923;1;1275.902643
271.1547619;0.195255684;292.7607958;1;1439.042687
271.05;0.316986765;292.6427925;1;1656.178935
271.1535714;0.475049181;292.5482063;1;1946.676602
271.25;0.660316605;292.5272387;1;2298.945869
271.19375;0.848193364;292.5693024;1;2668.11489
271.15;1;292.6642342;1;2979.434038
271.2020833;1;292.7913766;1;2999.463361
271.25;1;292.9249358;1;3015.933657
271.2416667;1;293.1129744;1;3028.479101
271.25;1;293.2519659;1;3039.782706
271.3;0.962460651;293.374659;1;2975.498376
271.35;0.888928287;293.4768134;1;2832.070496
271.4;0.785776546;293.551868;1;2625.220643
271.45;0.661463412;293.5926608;1;2374.372277
271.5;0.52662552;293.5948451;1;2103.744364
271.55;0.393062763;293.5598713;1;1839.082486
271.5083333;0.271850063;293.48448;1;1602.293774
271.45;0.175275619;293.3700646;1;1417.281629
271.5041667;0.114976998;293.2321115;1;1303.991712
271.55;0.097241199;293.0832458;1;1270.231755
271.55;0.124710741;292.9362106;1;1318.552165
271.55;0.196199337;292.8074561;1;1446.440191
271.55;0.305400223;292.7122144;1;1644.137903
271.55;0.441497986;292.6625357;1;1895.288418
271.55;0.590221206;292.6562318;1;2177.237273
271.55;0.738666861;292.6953832;1;2468.263144
271.45625;0.873094346;292.7759557;1;2739.992205
271.35;0.981278999;292.8883012;1;2967.086781
271.4;1;293.0226739;1;3020.240304
271.45;1;293.1623604;1;3035.763167
271.3979167;0.989307565;293.2338411;1;3025.858693
271.35;0.960581181;293.3345791;1;2974.074156
271.3395833;1;293.4312751;1;3060.264841
271.35;1;293.5272422;1;3068.203928
271.3979167;1;293.6230136;1;3076.290051
271.45;1;293.7236529;1;3083.933651
271.4458333;1;293.8218342;1;3089.352188
271.45;1;293.9199649;1;3094.366662
271.5291667;1;294.0237704;1;3101.426811
271.65;1;294.1329361;1;3109.781981
271.8;1;294.2458717;1;3119.128656
271.95;1;294.3610469;1;3128.662259
272.0708333;1;294.4782558;1;3137.35937
272.15;1;294.5994835;1;3144.745012
272.1541667;1;294.7066742;1;3149.632058
272.15;1;294.7908692;1;3153.776403
272.2020833;1;294.8702991;1;3159.433993
272.25;1;294.9505659;1;3164.864173
272.2520833;1;295.0272881;1;3168.624624
272.25;1;295.0858456;1;3171.856528
272.3;1;295.1255104;1;3176.315987
272.35;1;295.1617624;1;3180.647279
272.3333333;0.294658662;295.1342064;1;1683.979519
272.25;0;294.937659;0.006692851;0
272.1020833;0;294.6390373;0.006692851;0
271.95;0;294.3284716;0.006692851;0
271.83125;0;294.0941454;0.006692851;0
271.75;0;293.8388119;0.006692851;0
271.7425;0;293.5938966;0.006692851;0
271.75;0;293.3631259;0.006692851;0
271.67;0;293.1445432;0.006692851;0
271.65;0.012566163;293.0276256;0.782973859;1116.912836
271.75;0.055124376;292.9221644;1;1191.531828
271.85;0.128748125;292.8146975;1;1321.36423
271.95;0.234712205;292.7356385;1;1510.813805
272.05;0.362973612;292.6964982;1;1745.264335
272.03;0.500981167;292.7030142;1;2003.486728
271.95;0.634751097;292.7574386;1;2260.83291
271.9533333;0.7497983;292.8397377;1;2492.262159
271.95;0.838762048;292.9471489;1;2679.647076
271.85;0.894246828;293.0720352;1;2802.016937
271.75;0.911391956;293.2017236;1;2847.579332
271.75;0.889390454;293.3306159;1;2814.780353
271.75;0.828761081;293.4466503;1;2700.406184
271.6916667;0.733964279;293.5342333;1;2512.231599
271.65;0.614315121;293.5848213;1;2273.0795
271.65;0.48133934;293.5965836;1;2009.385179
271.65;0.346776138;293.5691545;1;1745.936574
271.65;0.222401234;293.4341065;1;1506.855625
271.65;0.143921679;293.3010104;1;1358.211665
271.66875;0.805273376;293.2268921;1;2618.381668
271.75;1;293.2741988;1;3025.791245
271.92375;1;293.3824514;1;3049.832175
272.15;1;293.5127236;1;3071.655804
272.3977778;1;293.6572277;1;3092.216435
272.65;1;293.8100407;1;3111.812907
272.7888889;1;293.9627061;1;3127.066069
272.95;1;294.1177015;1;3141.707584
273.4025641;1;294.3025071;1;3165.366006
274.05;1;294.5579853;1;3196.768548
274.8;1;294.9697021;1;3234.670034
275.55;1;295.4149564;1;3277.497687
276.2057692;0.898250354;295.8274818;1;3083.430337
276.55;0.674379549;296.1741035;1;2585.898033
276.6;0.349817422;296.3925954;1;1854.455912
276.65;0;296.4126959;0.006692851;0
276.7;0;296.2723565;0.006692851;0
276.75;0;295.9296242;0.006692851;0
276.5136364;0;295.486054;0.006692851;0
276.15;0;295.1123802;0.006692851;0
275.9713636;0;294.800079;0.006692851;0
275.85;0;294.5322036;0.006692851;0
275.9525;0;294.2927758;0.006692851;0
275.95;0;294.0783053;0.006692851;0
275.65;0;293.9259984;0.006692851;0
275.35;0;293.7255096;0.006692851;0
275.05;0;293.5368274;0.006692851;0
274.75;0;293.3612489;0.006692851;0
274.9272727;0;293.1983862;0.006692851;0
275.15;0;293.0529967;0.006692851;0
274.9161483;0.036370483;293.0131939;0.999998122;1162.001941
274.65;0.079402451;292.9745933;1;1240.462306
274.3469636;0.133954492;292.9197314;1;1339.725341
274.05;0.205778182;292.8697748;1;1470.902657
274.2346154;0.292343582;292.8523971;1;1634.668993
274.45;0.382493334;292.8787314;1;1810.780708
274.053125;0.462557216;292.9193534;1;1963.580784
273.65;0.529720085;292.9736752;1;2092.533918
273.4565972;0.579901435;293.0416047;1;2193.400477
273.35;0.609023533;293.1173742;1;2255.377869
273.4027778;0.615022785;293.2099137;1;2274.679266
273.45;0.59242169;293.2948131;1;2236.205739
273.285;0.544732784;293.3681761;1;2142.193737
273.15;0.475611805;293.4140786;1;2004.949698
273.2;0.394093113;293.4355374;1;1845.863779
273.25;0.307358938;293.4270922;1;1677.063843
273.24625;0.224653524;293.3170142;1;1516.877803
273.25;0.180053168;293.2260418;1;1430.653153
273.28125;0.861789232;293.1979395;1;2763.772355
273.35;1;293.290137;1;3071.45191
273.45;1;293.4445143;1;3097.444996
273.55;1;293.6233735;1;3118.886927
273.65;1;293.8046391;1;3137.718494
273.75;1;293.9846197;1;3154.753571
274.03125;1;294.1729723;1;3176.222022
274.25;1;294.3769552;1;3195.953532
274.0054435;1;294.5782411;1;3199.234513
273.65;1;294.7469153;1;3196.48333
273.4549731;1;294.8906359;1;3197.73674
273.35;1;295.0462667;1;3201.17865
274.1770833;1;295.209359;1;3233.887959
275.05;0.97403769;295.3801949;1;3216.726392
274.2391447;0.89643742;295.5033255;1;3022.136271
273.45;0.784283234;295.5737675;1;2748.43021
273.6766291;0.653630873;295.6284137;1;2463.823785
273.85;0.507374449;295.5872529;1;2147.053862
273.8119048;0.378256618;295.4667779;1;1867.821027
273.75;0.289247004;295.3202176;1;1677.480396
273.6585714;0;295.0959266;0.006692851;0
273.55;0;294.7967498;0.006692851;0
273.35;0;294.499493;0.006692851;0
273.15;0;294.2349552;0.006692851;0
273.105;0;294.0416013;0.006692851;0
273.15;0;293.8035617;0.006692851;0
273.3096429;0;293.5921436;0.006692851;0
273.45;0;293.402013;0.006692851;0
273.3095238;0;293.2116754;0.006692851;0
273.15;0;293.0247195;0.006692851;0
273.2020833;0.046931952;292.9424383;0.99999999;1179.01855
273.25;0.113314505;292.877115;1;1298.246435
273.13125;0.198446161;292.8127759;1;1451.966605
273.05;0.30283035;292.7715279;1;1643.296211
273.1420455;0.418434383;292.7750587;1;1861.941731
273.25;0.530740216;292.8215591;1;2081.725865
273.3142045;0.626947477;292.9060115;1;2276.916784
273.35;0.695921401;293.0240022;1;2423.508158
273.04375;0.727821192;293.1399066;1;2491.241024
272.75;0.725054004;293.232092;1;2487.921951
273.0823529;0.695817125;293.3363359;1;2443.649439
273.45;0.634704177;293.4413206;1;2333.714047
273.5449198;0.542058767;293.5182986;1;2151.400461
273.55;0.427720281;293.5572587;1;1923.126678
273.387013;0.30359468;293.5422189;1;1675.517274
273.25;0.186681005;293.4711506;1;1446.890644
273.3098214;0.093889225;293.3100354;1;1269.931774
273.45;0.053934376;293.1767374;1;1194.661445
273.7133929;0.75257804;293.1154337;1;2545.205744
273.95;1;293.1980807;1;3079.389255
273.75;1;293.3495572;1;3099.724552
273.55;1;293.5435405;1;3112.338289
273.65;1;293.8590735;1;3132.964803
273.75;1;294.2711118;1;3154.434625
273.8333333;1;294.781672;1;3177.118658
273.95;1;295.3252815;1;3202.999701
274.2166667;0.920235076;295.8816478;1;3057.503283
274.55;0.672922425;296.3974071;1;2530.154664
274.85;0.272912321;296.7713663;1;1667.878333
275.15;0;296.9192886;0.006692851;0
275.45;0;296.8882341;0.006692851;0
275.75;0;296.8066135;0.006692851;0
275.9714286;0;296.7110539;0.006692851;0
276.05;0;296.542415;0.006692851;0
275.2952381;0;296.3202278;0.006692851;0
274.45;0;295.9580324;0.006692851;0
274.547619;0;295.5206038;0.006692851;0
274.65;0;295.1819117;0.006692851;0
274.3301587;0;294.8885037;0.006692851;0
274.05;0;294.622185;0.006692851;0
274.2430556;0;294.4021608;0.006692851;0
274.45;0;294.2082107;0.006692851;0
274.1232143;0;294.0657799;0.006692851;0
273.85;0;293.8607533;0.006692851;0
274.0559524;0;293.689566;0.006692851;0
274.25;0;293.5393479;0.006692851;0
274.2674242;0;293.3934046;0.006692851;0
274.25;0;293.2523967;0.006692851;0
274.1524476;0;293.1130063;0.006692851;0
274.05;0.018067646;293.0759569;0.982601557;1127.554863
274.2901282;0.042133049;293.0321249;0.999999895;1171.232068
274.55;0.079687176;292.9760806;1;1240.186727
274.25;0.134665197;292.9159899;1;1340.003564
273.95;0.20787277;292.8629865;1;1473.273508
274.0519048;0.296626998;292.8502974;1;1640.122167
274.15;0.387172247;292.8813139;1;1814.840491
274.0339286;0.46622726;292.933496;1;1969.171596
273.95;0.528569364;293.0019359;1;2094.486138
274.15;0.569566598;293.0930821;1;2185.305322
274.35;0.582084642;293.1983715;1;2221.274747
274.35;0.562308731;293.2925112;1;2187.929673
274.35;0.514848388;293.3656255;1;2096.992375
274.4875;0.446505038;293.4298761;1;1964.530505
274.55;0.359329686;293.4718762;1;1792.400352
274.45;0.260666813;293.4660891;1;1596.331285
274.35;0.166129427;293.4166493;1;1411.014641
274.25;0.788606635;293.4116428;1;2644.074226
274.15;1;293.5226202;1;3101.818663
274.26875;1;293.6977115;1;3130.56288
274.45;1;293.8987535;1;3157.175017
274.4508929;1;294.1044009;1;3174.706149
274.45;1;294.3122434;1;3189.726783
274.4803571;1;294.5220702;1;3204.153751
274.55;1;294.7329121;1;3218.681155
274.7875;1;294.9437331;1;3237.978288
275.05;1;295.1541439;1;3258.488875
